Year,Semester,Section,A,B,C,D,F,AtoF,GPA,I,S,U,Q,X,Total,Instructor
2017,Fall,MMET-181-511,3,4,3,1,0,11,2.818,0,0,0,1,0,12,KUTTOLAMADOM M
2017,Fall,MMET-181-512,2,7,4,1,1,15,2.533,0,0,0,1,0,16,KUTTOLAMADOM M
2017,Fall,MMET-181-513,1,9,5,1,0,16,2.625,0,0,0,0,0,16,HUNG N
2017,Fall,MMET-181-515,1,7,4,2,1,15,2.333,0,0,0,0,0,15,HUNG N
2017,Fall,MMET-181-516,4,5,3,3,0,15,2.666,0,0,0,1,0,16,HUNG N
2017,Fall,MMET-181-522,5,5,3,3,0,16,2.75,0,0,0,0,0,16,HUNG N
2017,Fall,MMET-181-523,5,9,1,0,1,16,3.062,0,0,0,0,0,16,HUNG N
2017,Fall,MMET-181-524,3,5,4,2,1,15,2.466,0,0,0,0,0,15,HUNG N
2017,Fall,MMET-201-501,0,6,7,3,0,16,2.187,0,0,0,0,0,16,OBEIDAT S
2017,Fall,MMET-201-502,4,7,4,1,0,16,2.875,0,0,0,0,0,16,OBEIDAT S
2017,Fall,MMET-201-503,2,7,6,0,0,15,2.733,0,0,0,0,0,15,OBEIDAT S
2017,Fall,MMET-201-504,1,10,4,1,0,16,2.687,0,0,0,0,0,16,OBEIDAT S
2017,Fall,MMET-201-505,0,8,5,2,1,16,2.25,0,0,0,0,0,16,OBEIDAT S
2017,Fall,MMET-201-506,4,5,6,1,0,16,2.75,0,0,0,0,0,16,OBEIDAT S
2017,Fall,MMET-201-507,0,7,6,2,0,15,2.333,0,0,0,0,0,15,OBEIDAT S
2017,Fall,MMET-201-508,2,3,9,2,0,16,2.312,0,0,0,0,0,16,OBEIDAT S
2017,Fall,MMET-201-509,1,5,9,0,0,15,2.466,0,0,0,0,0,15,OBEIDAT S
2017,Fall,MMET-201-510,1,9,3,1,0,14,2.714,0,0,0,1,0,15,OBEIDAT S
2017,Fall,MMET-201-511,0,7,7,1,0,15,2.4,0,0,0,0,0,15,OBEIDAT S
2017,Fall,MMET-201-512,1,5,7,2,0,15,2.333,0,0,0,0,0,15,OBEIDAT S
2017,Fall,MMET-206-501,1,5,7,1,0,14,2.428,0,0,0,1,0,15,FANG G
2017,Fall,MMET-206-502,0,5,8,1,0,14,2.285,0,0,0,2,0,16,FANG G
2017,Fall,MMET-206-503,4,6,3,2,0,15,2.8,0,0,0,1,0,16,FANG G
2017,Fall,MMET-206-504,8,5,1,1,0,15,3.333,0,0,0,0,0,15,FANG G
2017,Fall,MMET-206-505,3,3,5,0,2,13,2.384,0,0,0,0,1,14,ASADI A
2017,Fall,MMET-206-506,3,5,2,0,0,10,3.1,0,0,0,3,0,13,ASADI A
2017,Fall,MMET-206-507,4,7,2,0,1,14,2.928,0,0,0,0,0,14,ASADI A
2017,Fall,MMET-206-508,2,4,6,0,0,12,2.666,0,0,0,0,0,12,ASADI A
2017,Fall,MMET-206-509,0,4,1,0,0,5,2.8,0,0,0,0,0,5,FANG G
2017,Fall,MMET-206-510,7,7,2,0,0,16,3.312,0,0,0,0,0,16,FANG G
2017,Fall,MMET-206-511,1,6,3,0,0,10,2.8,0,0,0,0,0,10,ASADI A
2017,Fall,MMET-206-512,1,3,1,0,1,6,2.5,0,0,0,0,0,6,ASADI A
2017,Fall,MMET-207-501,0,9,6,1,0,16,2.5,0,0,0,0,0,16,PRICE A
2017,Fall,MMET-207-502,0,3,3,0,0,6,2.5,0,0,0,0,0,6,PRICE A
2017,Fall,MMET-207-504,0,6,3,2,1,12,2.166,0,0,0,1,0,13,PRICE A
2017,Fall,MMET-207-505,0,7,5,1,2,15,2.133,0,0,0,1,0,16,PRICE A
2017,Fall,MMET-207-506,3,5,6,1,0,15,2.666,0,0,0,0,0,15,PRICE A
2017,Fall,MMET-207-507,4,5,1,1,0,11,3.09,0,0,0,1,0,12,PRICE A
2017,Fall,MMET-207-508,1,7,7,0,0,15,2.6,0,0,0,0,0,15,PRICE A
2017,Fall,MMET-207-509,3,6,6,1,0,16,2.687,0,0,0,0,0,16,PRICE A
2017,Fall,MMET-207-510,2,9,2,2,1,16,2.562,0,0,0,0,0,16,PRICE A
2017,Fall,MMET-207-511,1,6,7,2,0,16,2.375,0,0,0,0,0,16,PRICE A
2017,Fall,MMET-207-512,7,6,3,0,0,16,3.25,0,0,0,0,0,16,PRICE A
2017,Fall,MMET-275-500,4,26,23,5,7,65,2.23,0,0,0,13,0,78,OBEIDAT S
2017,Fall,MMET-281-501,3,11,2,0,0,16,3.062,0,0,0,0,0,16,MA C
2017,Fall,MMET-281-502,3,10,1,1,1,16,2.812,0,0,0,0,0,16,MA C
2017,Fall,MMET-281-503,2,5,1,0,0,8,3.125,0,0,0,0,0,8,MA C
2017,Fall,MMET-281-504,7,6,1,2,0,16,3.125,0,0,0,0,0,16,MA C
2017,Fall,MMET-303-501,2,7,7,0,0,16,2.687,0,0,0,0,0,16,ALVARADO J
2017,Fall,MMET-303-502,5,7,3,0,0,15,3.133,0,0,0,1,0,16,ALVARADO J
2017,Fall,MMET-303-503,8,8,0,0,0,16,3.5,0,0,0,0,0,16,ALVARADO J
2017,Fall,MMET-303-504,7,8,1,0,0,16,3.375,0,0,0,0,0,16,ALVARADO J
2017,Fall,MMET-307-500,10,5,2,0,0,17,3.47,0,0,0,1,0,18,WHITEACRE M
2017,Fall,MMET-320-501,3,10,2,1,0,16,2.937,0,0,0,0,0,16,PRICE A
2017,Fall,MMET-320-502,3,8,3,0,2,16,2.625,0,0,0,0,0,16,PRICE A
2017,Fall,MMET-320-503,4,9,1,2,0,16,2.937,0,0,0,0,0,16,PRICE A
2017,Fall,MMET-320-504,7,6,3,0,0,16,3.25,0,0,0,0,0,16,PRICE A
2017,Fall,MMET-361-501,1,10,1,0,0,12,3,0,0,0,0,0,12,OBEIDAT S
2017,Fall,MMET-361-502,0,7,8,0,1,16,2.312,0,0,0,0,0,16,OBEIDAT S
2017,Fall,MMET-361-503,1,10,1,0,0,12,3,0,0,0,0,0,12,OBEIDAT S
2017,Fall,MMET-361-504,0,4,6,0,0,10,2.4,0,0,0,0,0,10,OBEIDAT S
2017,Fall,MMET-363-500,3,9,16,3,0,31,2.387,0,0,0,11,0,42,WANG J
2017,Fall,MMET-370-501,4,7,3,0,0,14,3.071,0,0,0,1,0,15,ALVARADO J
2017,Fall,MMET-370-502,6,6,3,1,0,16,3.062,0,0,0,0,0,16,ALVARADO J
2017,Fall,MMET-370-503,7,6,1,0,1,15,3.2,0,0,0,1,0,16,ALVARADO J
2017,Fall,MMET-370-504,2,5,7,1,0,15,2.533,0,0,0,0,0,15,ALVARADO J
2017,Fall,MMET-375-500,4,4,1,0,0,9,3.333,0,0,0,0,0,9,SONG X
2017,Fall,MMET-376-501,2,3,4,0,0,9,2.777,0,0,0,6,0,15,WANG J
2017,Fall,MMET-376-502,1,2,6,0,0,9,2.444,0,0,0,7,0,16,WANG J
2017,Fall,MMET-376-503,2,2,2,2,0,8,2.5,0,0,0,3,0,11,WANG J
2017,Fall,MMET-376-505,0,5,7,0,0,12,2.416,0,0,0,3,0,15,WANG J
2017,Fall,MMET-380-501,1,7,7,0,1,16,2.437,0,0,0,0,0,16,HUNG N
2017,Fall,MMET-380-502,6,7,2,0,1,16,3.062,0,0,0,0,0,16,HUNG N
2017,Fall,MMET-380-503,4,4,5,1,0,14,2.785,0,0,0,1,0,15,HUNG N
2017,Fall,MMET-380-504,8,3,4,1,0,16,3.125,0,0,0,0,0,16,HUNG N
2017,Fall,MMET-383-501,2,6,3,0,0,11,2.909,0,0,0,0,0,11,HSIEH S
2017,Fall,MMET-383-502,3,8,3,0,0,14,3,0,0,0,0,0,14,HSIEH S
2017,Fall,MMET-383-503,3,5,5,0,0,13,2.846,0,0,0,0,0,13,HSIEH S
2017,Fall,MMET-383-504,1,9,2,0,0,12,2.916,0,0,0,0,0,12,HSIEH S
2017,Fall,MMET-402-501,2,8,3,0,0,13,2.923,0,0,0,0,0,13,FANG G
2017,Fall,MMET-402-502,4,9,1,0,0,14,3.214,0,0,0,0,0,14,FANG G
2017,Fall,MMET-402-503,2,6,5,0,0,13,2.769,0,0,0,1,0,14,FANG G
2017,Fall,MMET-402-504,1,6,3,1,0,11,2.636,0,0,0,0,0,11,FANG G
2017,Fall,MMET-410-501,0,6,2,0,0,8,2.75,0,0,0,0,0,8,HSIEH S
2017,Fall,MMET-410-502,1,4,6,0,0,11,2.545,0,0,0,0,0,11,HSIEH S
2017,Fall,MMET-410-503,0,6,3,0,0,9,2.666,0,0,0,0,0,9,HSIEH S
2017,Fall,MMET-410-504,1,6,3,1,0,11,2.636,0,0,0,0,0,11,HSIEH S
2017,Fall,MMET-410-505,1,5,3,1,0,10,2.6,0,0,0,0,0,10,HSIEH S
2017,Fall,MMET-412-501,9,5,1,0,0,15,3.533,0,0,0,0,0,15,RAMIREZ CALDERON J
2017,Fall,MMET-412-502,6,6,3,0,0,15,3.2,0,0,0,0,0,15,RAMIREZ CALDERON J
2017,Fall,MMET-412-504,7,5,2,0,0,14,3.357,0,0,0,0,0,14,RAMIREZ CALDERON J
2017,Fall,MMET-422-900,7,26,10,0,0,43,2.93,0,0,0,0,0,43,JOHNSON M
2017,Fall,MMET-429-500,6,38,16,1,0,61,2.803,0,0,0,0,0,61,JOHNSON M
2017,Fall,MMET-463-500,11,33,14,3,0,61,2.852,0,0,0,0,0,61,KUTTOLAMADOM M
2017,Fall,ISEN-210-501,21,24,3,0,0,48,3.375,0,0,0,0,0,48,MCDONALD T
2017,Fall,ISEN-210-502,11,26,7,2,0,46,3,4,0,0,0,0,50,JOHNSON A
2017,Fall,ISEN-230-502,12,19,21,4,1,57,2.649,0,0,0,7,0,64,WANG Y
2017,Fall,ISEN-302-501,36,25,11,2,1,75,3.24,0,0,0,4,0,79,GUJJULA K
2017,Fall,ISEN-302-502,52,15,4,1,1,73,3.589,0,0,0,6,0,79,GALVAO SCHEIDEGGER
2017,Fall,ISEN-302-503,25,22,17,3,1,68,2.985,0,0,0,6,0,74,WANG Y
2017,Fall,ISEN-302-504,20,21,20,3,2,66,2.818,1,0,0,12,0,79,WANG Y
2017,Fall,ISEN-310-501,14,23,16,7,0,60,2.733,0,0,0,4,0,64,VALDEZ-FLORES C
2017,Fall,ISEN-310-502,7,14,9,1,0,31,2.87,0,0,0,1,0,32,GRAVES G
2017,Fall,ISEN-320-501,9,24,11,3,1,48,2.714,5,0,0,1,0,54,MORENO CENTENO E
2017,Fall,ISEN-320-502,16,23,20,0,2,61,2.836,0,0,0,4,0,65,MORENO CENTENO E
2017,Fall,ISEN-330-901,17,42,12,1,0,72,3.041,0,0,0,1,0,73,ZHANG X
2017,Fall,ISEN-330-902,14,38,10,0,2,64,2.968,0,0,0,1,0,65,FERRIS T
2017,Fall,ISEN-340-501,18,27,13,0,0,58,3.086,0,0,0,0,0,58,ZOU N
2017,Fall,ISEN-340-502,39,22,6,2,0,69,3.42,0,0,0,0,0,69,ZOU N
2017,Fall,ISEN-350-501,8,22,13,0,0,43,2.883,0,0,0,1,0,44,BENNETT G
2017,Fall,ISEN-350-502,10,30,13,1,2,56,2.803,0,0,0,1,0,57,BENNETT G
2017,Fall,ISEN-355-501,11,35,12,5,1,64,2.781,0,0,0,0,0,64,VALDEZ-FLORES C
2017,Fall,ISEN-355-502,9,19,3,1,1,33,3.03,0,0,0,0,0,33,VALDEZ-FLORES C
2017,Fall,ISEN-370-501,33,23,14,4,0,74,3.148,0,0,0,1,0,75,ELWANY A
2017,Fall,ISEN-370-502,25,22,11,2,0,60,3.166,0,0,0,2,0,62,ELWANY A
2017,Fall,ISEN-405-500,18,21,10,0,0,49,3.163,0,0,0,1,0,50,WANG S
2017,Fall,ISEN-405-501,6,17,9,0,0,32,2.906,4,0,0,0,0,36,SEGUNDO B
2017,Fall,ISEN-413-500,26,27,13,4,1,71,3.028,0,0,0,3,0,74,ERRAGUNTLA M
2017,Fall,ISEN-414-500,16,27,4,0,0,47,3.255,0,0,0,0,0,47,IQUEBAL A
2017,Fall,ISEN-434-500,28,11,1,0,0,40,3.675,0,0,0,0,0,40,FERRIS T
2017,Fall,ISEN-434-501,15,3,0,0,0,18,3.833,0,0,0,0,0,18,FERRIS T
2017,Fall,ISEN-442-500,17,46,6,0,0,69,3.159,0,0,0,0,0,69,KOPPA R
2017,Fall,ISEN-453-500,10,14,5,0,0,29,3.172,0,0,0,1,0,30,CURRY G
2017,Fall,ISEN-460-900,33,25,3,0,0,61,3.491,0,0,0,0,0,61,KING R
2017,Fall,ISEN-460-901,8,11,1,0,0,20,3.35,0,0,0,0,0,20,KING R
2017,Fall,ISEN-489-500,10,9,4,0,2,25,3,0,0,0,2,0,27,SAGAPURAM D
2017,Fall,ISEN-601-600,22,6,0,0,0,28,3.785,0,0,0,0,0,28,WANG S
2017,Fall,ISEN-608-600,14,12,0,0,0,26,3.538,0,0,0,0,0,26,SMITH D
2017,Fall,ISEN-608-700,8,1,0,0,0,9,3.888,0,0,0,1,0,10,SMITH D
2017,Fall,ISEN-609-600,15,31,5,0,0,51,3.196,0,0,0,1,0,52,GAUTAM N
2017,Fall,ISEN-613-600,27,34,0,0,0,61,3.442,0,0,0,0,0,61,ZENG L
2017,Fall,ISEN-613-602,12,48,0,0,0,60,3.2,0,0,0,0,0,60,BUKKAPATNAM S
2017,Fall,ISEN-613-700,4,4,0,0,0,8,3.5,0,0,0,1,0,9,BUKKAPATNAM S
2017,Fall,ISEN-614-600,28,25,6,0,0,59,3.372,0,0,0,1,0,60,ZENG L
2017,Fall,ISEN-620-602,29,14,3,1,0,47,3.51,0,0,0,1,0,48,CURRY G
2017,Fall,ISEN-622-600,19,16,4,0,0,39,3.384,0,0,0,1,0,40,KIANFAR K
2017,Fall,ISEN-625-600,6,6,4,0,0,16,3.125,0,0,0,0,0,16,BANERJEE A
2017,Fall,ISEN-627-600,3,4,0,0,0,7,3.428,0,0,0,0,0,7,WORTMAN M
2017,Fall,ISEN-630-600,8,12,2,0,0,22,3.272,1,0,0,1,0,24,SASANGOHAR F
2017,Fall,ISEN-630-700,5,5,1,0,1,12,3.083,0,0,0,0,0,12,FERRIS T
2017,Fall,ISEN-636-600,13,4,0,0,0,17,3.764,1,0,0,0,0,18,NTAIMO L
2017,Fall,ISEN-640-600,8,11,0,0,0,19,3.421,0,0,0,0,0,19,NTAIMO L
2017,Fall,ISEN-645-601,55,7,0,0,0,62,3.887,1,0,0,0,0,63,GRAUL M
2017,Fall,ISEN-663-600,8,18,1,0,0,27,3.259,0,0,0,0,0,27,SMITH D
2017,Fall,ISEN-667-600,14,12,1,0,0,27,3.481,0,0,0,0,0,27,WORTMAN M
2017,Fall,ISEN-667-700,3,2,0,0,0,5,3.6,0,0,0,0,0,5,JOHNSON A
2017,Fall,ISEN-689-600,13,2,1,0,0,16,3.75,0,0,0,0,0,16,SAGAPURAM D
2017,Fall,ISEN-689-601,8,2,0,0,0,10,3.8,0,0,0,0,0,10,FERRIS T
2017,Fall,MSEN-222-501,8,22,15,1,0,46,2.804,0,0,0,2,0,48,SRIVASTAVA A
2017,Fall,MSEN-222-502,7,6,1,0,0,14,3.428,0,0,0,1,0,15,MA J
2017,Fall,MSEN-222-503,1,9,3,0,1,14,2.642,1,0,0,9,0,24,CASE R
2017,Fall,MSEN-222-504,3,6,5,2,0,16,2.625,0,0,0,4,0,20,RADOVIC M
2017,Fall,MSEN-222-505,9,4,1,3,0,17,3.117,0,0,0,0,0,17,CREASY T
2017,Fall,MSEN-222-506,7,14,4,2,0,27,2.962,0,0,0,0,0,27,QIAN X
2017,Fall,MSEN-310-500,2,10,2,0,0,14,3,0,0,0,1,0,15,SHAMBERGER P
2017,Fall,MSEN-460-500,6,3,0,0,0,9,3.666,0,0,0,0,0,9,LIN P
2017,Fall,MSEN-491-504,5,0,0,0,0,5,0,0,0,0,0,0,5,SHAMBERGER P
2017,Fall,MSEN-601-600,10,24,2,0,0,36,3.222,0,0,0,3,0,39,SRIVASTAVA A
2017,Fall,MSEN-603-600,31,13,2,0,0,46,3.63,0,0,0,1,0,47,SUKHISHVILI S
2017,Fall,MSEN-605-600,13,0,0,0,0,13,4,1,0,0,0,0,14,TALREJA R
2017,Fall,MSEN-640-600,16,20,8,0,0,44,3.181,0,0,0,0,0,44,ARROYAVE R
2017,Fall,MSEN-645-601,3,4,0,0,0,7,3.428,0,0,0,1,0,8,BENZERGA A
2017,Fall,MSEN-689-601,11,1,0,0,0,12,3.916,0,0,0,0,0,12,CASTANEDA-LOPEZ H
2017,Fall,MSEN-689-603,3,5,2,0,0,10,3.1,0,0,0,0,0,10,BRAGA NETO U
2017,Fall,MSEN-689-604,6,6,0,0,0,12,3.5,0,1,0,0,0,13,SU H
2017,Fall,MEEN-210-205,6,0,0,0,0,6,4,0,0,0,0,0,6,MOHIUDDIN M
2017,Fall,MEEN-210-501,49,8,3,0,0,60,3.766,0,0,0,1,0,61,LEWIS H
2017,Fall,MEEN-210-502,57,3,2,0,0,62,3.887,0,0,0,0,0,62,VINAYAK .
2017,Fall,MEEN-210-503,65,6,0,0,0,71,3.915,0,0,0,0,0,71,MOHIUDDIN M
2017,Fall,MEEN-210-504,39,5,0,0,0,44,3.886,0,0,0,0,0,44,GHOREYSHI S
2017,Fall,MEEN-210-505,31,9,0,0,0,40,3.775,0,0,0,0,0,40,MOHIUDDIN M
2017,Fall,MEEN-210-506,41,3,0,1,0,45,3.866,0,0,0,0,0,45,LEWIS H
2017,Fall,MEEN-221-502,21,22,25,11,6,85,2.482,0,0,0,12,0,97,MCVAY M
2017,Fall,MEEN-221-504,12,20,28,12,2,74,2.378,0,0,0,23,0,97,NIKPARTO A
2017,Fall,MEEN-221-505,16,27,22,7,3,75,2.613,0,0,0,20,0,95,MORRIS E
2017,Fall,MEEN-221-506,12,11,16,4,1,44,2.659,0,0,0,11,0,55,COPE D
2017,Fall,MEEN-221-508,14,27,22,7,4,74,2.54,1,0,0,9,0,84,EREL V
2017,Fall,MEEN-221-550,3,1,3,4,2,13,1.923,0,0,0,0,0,13,HUFF J
2017,Fall,MEEN-221-551,3,7,0,1,1,12,2.833,0,0,0,0,0,12,RICHARD J
2017,Fall,MEEN-222-501,11,24,12,0,0,47,2.978,0,0,0,3,0,50,SRIVASTAVA A
2017,Fall,MEEN-222-502,30,21,14,4,3,72,2.986,0,0,0,7,0,79,MA J
2017,Fall,MEEN-222-503,8,28,14,1,0,51,2.843,1,0,0,7,0,59,CASE R
2017,Fall,MEEN-222-504,11,15,9,6,2,43,2.627,0,0,0,3,0,46,RADOVIC M
2017,Fall,MEEN-222-505,34,36,4,3,0,77,3.311,0,0,0,1,0,78,CREASY T
2017,Fall,MEEN-222-506,30,26,12,2,0,70,3.2,0,0,0,3,0,73,QIAN X
2017,Fall,MEEN-225-201,27,15,4,0,0,46,3.5,0,0,0,4,0,50,SRINIVASA A
2017,Fall,MEEN-225-501,24,26,11,2,0,63,3.142,0,0,0,0,0,63,COPE D
2017,Fall,MEEN-225-502,19,25,15,4,1,64,2.89,2,0,0,5,0,71,HAGLUND J
2017,Fall,MEEN-225-503,23,46,16,2,1,88,3,0,0,0,2,0,90,MULIANA H
2017,Fall,MEEN-225-504,17,47,19,3,2,88,2.84,0,0,0,2,0,90,COPE D
2017,Fall,MEEN-260-501,5,5,1,0,1,12,3.083,0,0,0,0,0,12,RYU S
2017,Fall,MEEN-260-502,6,8,0,0,0,14,3.428,0,0,0,0,0,14,RYU S
2017,Fall,MEEN-260-503,4,7,1,0,0,12,3.25,0,0,0,0,0,12,RYU S
2017,Fall,MEEN-260-504,4,8,1,0,0,13,3.23,0,0,0,0,0,13,RYU S
2017,Fall,MEEN-260-505,1,7,4,1,0,13,2.615,0,0,0,0,0,13,RYU S
2017,Fall,MEEN-260-506,1,8,2,1,0,12,2.75,0,0,0,0,0,12,RASMUSSEN B
2017,Fall,MEEN-260-507,2,9,0,0,0,11,3.181,0,0,0,1,0,12,RASMUSSEN B
2017,Fall,MEEN-260-508,2,6,2,0,0,10,3,0,0,0,1,0,11,RASMUSSEN B
2017,Fall,MEEN-260-509,1,7,0,1,0,9,2.888,0,0,0,1,0,10,RASMUSSEN B
2017,Fall,MEEN-260-510,4,5,2,1,0,12,3,0,0,0,0,0,12,RASMUSSEN B
2017,Fall,MEEN-285-500,11,7,2,0,1,21,3.285,0,0,0,0,0,21,COPE D
2017,Fall,MEEN-289-500,72,2,0,0,0,74,3.972,0,0,0,0,0,74,MCVAY M
2017,Fall,MEEN-315-501,11,13,25,10,4,63,2.269,1,0,0,3,0,67,CHAROENPHOL P
2017,Fall,MEEN-315-504,15,24,30,4,1,74,2.648,0,0,0,4,0,78,LI Y
2017,Fall,MEEN-315-505,15,22,17,6,1,61,2.721,0,0,0,3,0,64,KULATILAKA W
2017,Fall,MEEN-344-501,22,48,17,0,4,91,2.923,0,0,0,6,0,97,ANTAO D
2017,Fall,MEEN-344-502,13,20,35,14,5,87,2.252,1,0,0,0,0,88,SADR R
2017,Fall,MEEN-344-503,28,42,20,1,1,92,3.032,0,0,0,1,0,93,LAYTON A
2017,Fall,MEEN-344-504,30,34,22,5,5,96,2.822,0,0,0,3,0,99,CHAROENPHOL P
2017,Fall,MEEN-345-501,12,11,0,0,0,23,3.521,0,0,0,0,0,23,KIM H
2017,Fall,MEEN-345-502,19,3,0,0,0,22,3.863,0,0,0,0,0,22,KIM H
2017,Fall,MEEN-345-503,15,7,0,0,0,22,3.681,0,0,0,0,0,22,KIM H
2017,Fall,MEEN-345-504,17,4,1,0,0,22,3.727,0,0,0,0,0,22,KIM H
2017,Fall,MEEN-345-505,14,7,1,0,0,22,3.59,0,0,0,0,0,22,KIM H
2017,Fall,MEEN-345-506,12,9,0,0,0,21,3.571,0,0,0,0,0,21,KIM H
2017,Fall,MEEN-345-507,12,9,0,0,0,21,3.571,0,0,0,0,0,21,KIM H
2017,Fall,MEEN-345-508,9,12,0,0,0,21,3.428,0,0,0,0,0,21,KIM H
2017,Fall,MEEN-345-510,12,6,0,0,0,18,3.666,1,0,0,0,0,19,KIM H
2017,Fall,MEEN-345-511,12,6,2,0,0,20,3.5,0,0,0,0,0,20,KIM H
2017,Fall,MEEN-345-512,13,9,0,0,0,22,3.59,0,0,0,0,0,22,KIM H
2017,Fall,MEEN-345-513,15,7,0,0,0,22,3.681,0,0,0,0,0,22,KIM H
2017,Fall,MEEN-345-514,4,14,1,1,0,20,3.05,0,0,0,0,0,20,KIM H
2017,Fall,MEEN-345-515,10,11,1,0,0,22,3.409,0,0,0,0,0,22,KIM H
2017,Fall,MEEN-357-202,3,2,0,0,0,5,3.6,0,0,0,0,0,5,PONNALAGU A
2017,Fall,MEEN-357-501,23,54,20,1,0,98,3.01,1,0,0,0,0,99,FREED A
2017,Fall,MEEN-357-502,22,42,22,2,0,88,2.954,0,0,0,6,0,94,PONNALAGU A
2017,Fall,MEEN-357-503,13,30,22,0,0,65,2.861,2,0,0,6,0,73,SWAROOP D
2017,Fall,MEEN-357-504,11,22,16,5,1,55,2.672,0,0,0,0,0,55,MCVAY M
2017,Fall,MEEN-360-203,7,6,0,0,0,13,3.538,0,0,0,0,0,13,PHARR M
2017,Fall,MEEN-360-501,13,42,21,0,0,76,2.894,1,0,0,0,0,77,OZKAN T
2017,Fall,MEEN-360-502,12,26,19,1,0,58,2.844,0,0,0,0,0,58,TAI L
2017,Fall,MEEN-360-503,30,27,6,0,0,63,3.38,0,0,0,0,0,63,PHARR M
2017,Fall,MEEN-361-501,22,0,0,0,0,22,4,0,0,0,0,0,22,OZKAN T
2017,Fall,MEEN-361-502,22,0,0,0,0,22,4,0,0,0,0,0,22,OZKAN T
2017,Fall,MEEN-361-503,22,0,0,0,0,22,4,0,0,0,0,0,22,OZKAN T
2017,Fall,MEEN-361-504,22,0,0,0,0,22,4,0,0,0,0,0,22,OZKAN T
2017,Fall,MEEN-361-505,21,0,0,0,0,21,4,0,0,0,0,0,21,OZKAN T
2017,Fall,MEEN-361-506,21,0,0,0,0,21,4,0,0,0,0,0,21,OZKAN T
2017,Fall,MEEN-361-507,20,0,0,0,0,20,4,0,0,0,0,0,20,OZKAN T
2017,Fall,MEEN-361-508,21,0,0,0,0,21,4,0,0,0,0,0,21,OZKAN T
2017,Fall,MEEN-361-509,17,0,0,0,0,17,4,0,0,0,0,0,17,OZKAN T
2017,Fall,MEEN-361-510,19,0,0,0,0,19,4,0,0,0,1,0,20,OZKAN T
2017,Fall,MEEN-363-501,12,22,29,11,1,75,2.44,3,0,0,14,0,92,SANANDRES L
2017,Fall,MEEN-363-502,8,26,38,6,0,78,2.461,0,0,0,14,0,92,CABLE T
2017,Fall,MEEN-363-503,15,58,21,0,0,94,2.936,0,0,0,6,0,100,KIM W
2017,Fall,MEEN-363-504,9,18,25,3,1,56,2.553,0,0,0,9,0,65,DELGADO-MARQUEZ A
2017,Fall,MEEN-364-501,9,10,4,0,0,23,3.217,0,0,0,0,0,23,RYU S
2017,Fall,MEEN-364-502,3,8,6,0,0,17,2.823,0,0,0,0,0,17,RYU S
2017,Fall,MEEN-364-503,2,15,4,0,0,21,2.904,1,0,0,0,0,22,RYU S
2017,Fall,MEEN-364-504,3,16,1,0,0,20,3.1,1,0,0,1,0,22,RATHINAM S
2017,Fall,MEEN-364-506,3,11,9,0,0,23,2.739,0,0,0,1,0,24,RATHINAM S
2017,Fall,MEEN-368-501,5,23,26,5,0,59,2.474,0,0,0,3,0,62,SUH C
2017,Fall,MEEN-368-502,18,25,19,0,3,65,2.846,0,0,0,0,0,65,HOGAN H
2017,Fall,MEEN-381-501,20,0,0,0,0,20,4,0,0,0,1,0,21,POLYCARPOU A
2017,Fall,MEEN-381-502,18,2,0,0,0,20,3.9,0,0,0,0,0,20,POLYCARPOU A
2017,Fall,MEEN-381-503,20,0,0,0,0,20,4,0,0,0,0,0,20,POLYCARPOU A
2017,Fall,MEEN-381-504,20,0,0,0,0,20,4,0,0,0,0,0,20,POLYCARPOU A
2017,Fall,MEEN-381-505,19,1,0,0,0,20,3.95,0,0,0,0,0,20,POLYCARPOU A
2017,Fall,MEEN-381-506,20,1,0,0,0,21,3.952,0,0,0,0,0,21,POLYCARPOU A
2017,Fall,MEEN-381-507,21,0,0,0,0,21,4,0,0,0,0,0,21,POLYCARPOU A
2017,Fall,MEEN-381-508,20,0,0,0,0,20,4,0,0,0,0,0,20,POLYCARPOU A
2017,Fall,MEEN-381-509,16,2,0,1,0,19,3.736,0,0,0,0,0,19,POLYCARPOU A
2017,Fall,MEEN-401-501,18,4,0,0,0,22,3.818,0,0,0,0,0,22,TSENN J
2017,Fall,MEEN-401-502,19,0,0,0,0,19,4,0,0,0,0,0,19,TSENN J
2017,Fall,MEEN-401-503,22,0,0,0,0,22,4,0,0,0,0,0,22,SARIPALLI S
2017,Fall,MEEN-401-504,16,3,0,0,0,19,3.842,0,0,0,0,0,19,TSENN J
2017,Fall,MEEN-401-505,8,11,0,0,0,19,3.421,0,0,0,0,0,19,TSENN J
2017,Fall,MEEN-401-506,10,11,0,0,0,21,3.476,0,0,0,0,0,21,TSENN J
2017,Fall,MEEN-401-507,16,10,0,0,0,26,3.615,0,0,0,0,0,26,SARIPALLI S
2017,Fall,MEEN-401-508,10,16,0,0,0,26,3.384,0,0,0,0,0,26,SARIPALLI S
2017,Fall,MEEN-401-509,21,4,1,0,0,26,3.769,0,0,0,0,0,26,MOHIUDDIN M
2017,Fall,MEEN-401-510,7,6,0,0,0,13,3.538,0,0,0,0,0,13,MOHIUDDIN M
2017,Fall,MEEN-402-501,16,3,2,0,0,21,3.666,0,0,0,0,0,21,DONNELL J
2017,Fall,MEEN-402-502,18,0,0,0,0,18,4,0,0,0,0,0,18,DONNELL J
